,informant,start,end,filename,corpus,text,gender,age
Keba_MAS1916_2-1900280-1911401,MAS1916,1900.28,1911.401,audio_files/Keba_MAS1916_2-1900280-1911401.wav,keba,"Уля-то была бригадиром, дак она насо-о, куда хуже, тут и нас, куда хуже тут и нас,
         этто у меня через дом живёт соседка дак, всё нас и все и двоима, ",,
Keba_MAS1916_2-1911401-1917246,MAS1916,1911.401,1917.246,audio_files/Keba_MAS1916_2-1911401-1917246.wav,keba,"одинова как нас спровадили за молоком, вот за двенадцать километров там доили доярки,
          ",,
Keba_MAS1916_2-1917246-1927723,MAS1916,1917.246,1927.723,audio_files/Keba_MAS1916_2-1917246-1927723.wav,keba,"а нас спровадила, а ветер-то, ветер-то, ой ,у нас целая лодка молока фляги, и сивер,
         ветер, дак я гребя гребу,  ",,
Keba_MAS1916_2-1927723-1933851,MAS1916,1927.723,1933.851,audio_files/Keba_MAS1916_2-1927723-1933851.wav,keba,"и вот с Ульяной теперь уж около двадцати годов неводим - и всё гребу, всё гребу, всё
         загребаю. ",,
Keba_MAS1916_2-1933851-1941647,MAS1916,1933.851,1941.647,audio_files/Keba_MAS1916_2-1933851-1941647.wav,keba,"Дак эта Ворушка только мне ревёт: ""Наста, лопасни не опускай! Наста, не опускай лопасни!
         Опустишь лопасни - может лодку повернуть.""  ",,
Keba_MAS1916_2-1943134-1945831,MAS1916,1943.134,1945.831,audio_files/Keba_MAS1916_2-1943134-1945831.wav,keba,"О-о, где хуже, тут и нас посылала, где хуже. ",,
Keba_MAS1916_2-1945831-1951049,MAS1916,1945.831,1951.049,audio_files/Keba_MAS1916_2-1945831-1951049.wav,keba,"А она-то то легко жила, она хоть говорит, что я целины пахала, много ли она целины
         пахала,  ",,
Keba_MAS1916_2-1951049-1962102,MAS1916,1951.049,1962.102,audio_files/Keba_MAS1916_2-1951049-1962102.wav,keba,"она легко жила, она всё потом бригадиром, да она грамотная, ак продавцом работала,
         да бригадиром, да фуражиром, да председателем да, дак она, лёгкая работа-то у ей была. ",,
Keba_MAS1916_2-1962677-1966604,Interviewer,1962.677,1966.604,audio_files/Keba_MAS1916_2-1962677-1966604.wav,standart,А целины - это че= что такое? ,,
Keba_MAS1916_2-1966116-1975047,MAS1916,1966.116,1975.047,audio_files/Keba_MAS1916_2-1966116-1975047.wav,keba,"А целины распахивали - это на поскотины поля распахивали, на поскотины, это целина
         называется, луг-то вспахивали да землю наверх дак, ",,
Keba_MAS1916_2-1975047-1986336,MAS1916,1975.047,1986.336,audio_files/Keba_MAS1916_2-1975047-1986336.wav,keba,"первый плуг идёт меленько только лук сп=спахнёт, а взади идёт другой плуг опять землей
         заваливает, и тут и потом сеют, боронят а. ",,
Keba_MAS1916_2-1986336-1991462,MAS1916,1986.336,1991.462,audio_files/Keba_MAS1916_2-1986336-1991462.wav,keba,"На поскотины поля были да за рекой поля были, а ноне ничего нету на поскотинах.  ",,
Keba_MAS1916_2-1991462-2000101,MAS1916,1991.462,2000.101,audio_files/Keba_MAS1916_2-1991462-2000101.wav,keba,"Сей год что-то ведь пахали, сей год есть то вот, тут капуста распахал, наверное, посеял
         удобрение дак, не удобрение, а это... ",,
Keba_MAS1916_2-2001744-2003389,MAS1916,2001.744,2003.389,audio_files/Keba_MAS1916_2-2001744-2003389.wav,keba,Травой? Ну вот. ,,
Keba_MAS1916_2-2003389-2008236,MAS1916,2003.389,2008.236,audio_files/Keba_MAS1916_2-2003389-2008236.wav,keba,"Так вот трава-то родится, будет пахать, наверное, потом. ",,
Keba_MAS1916_2-2008236-2010472,Interviewer,2008.236,2010.472,audio_files/Keba_MAS1916_2-2008236-2010472.wav,standart,"А её заливает, эту поскотину вот? ",,
Keba_MAS1916_2-2009941-2018500,MAS1916,2009.941,2018.5,audio_files/Keba_MAS1916_2-2009941-2018500.wav,keba,"Заливает, сей год заливало всю, всю, всю заливало, гляди-ко, на экой, на экой крёж
         поднималась вода, а всю заливало, всю. ",,
Keba_MAS1916_2-2018500-2021822,MAS1916,2018.5,2021.822,audio_files/Keba_MAS1916_2-2018500-2021822.wav,keba,"Только ельник у нас, избушка была не в воды.  ",,
Keba_MAS1916_2-2021822-2029290,MAS1916,2021.822,2029.29,audio_files/Keba_MAS1916_2-2021822-2029290.wav,keba,"А то вся уж, вся поскотина, вот этам избушки только не залило, в ельнику-то этом,
         вы ельник-то видели? ",,
Keba_MAS1916_2-2029290-2032025,MAS1916,2029.29,2032.025,audio_files/Keba_MAS1916_2-2029290-2032025.wav,keba,"Эва, ишь, прямо-то эдак ельник-то. ",,
Keba_MAS1916_2-2029794-2030661,Interviewer,2029.794,2030.661,audio_files/Keba_MAS1916_2-2029794-2030661.wav,standart,Да что? ,,
Keba_MAS1916_2-2032025-2033786,Interviewer,2032.025,2033.786,audio_files/Keba_MAS1916_2-2032025-2033786.wav,standart,Нет. Там через реку?  ,,
Keba_MAS1916_2-2033565-2043410,MAS1916,2033.565,2043.41,audio_files/Keba_MAS1916_2-2033565-2043410.wav,keba,"Через= через Кебу-то речку, через Кебу речку; там избушки стоят, будки, дак только
         те не заливало, а которые выше по крежу, те все заливало.  ",,
Keba_MAS1916_2-2038119-2038605,Interviewer,2038.119,2038.605,audio_files/Keba_MAS1916_2-2038119-2038605.wav,standart,Да. ,,
Keba_MAS1916_2-2045437-2048510,Interviewer,2045.437,2048.51,audio_files/Keba_MAS1916_2-2045437-2048510.wav,standart,А ельник? Что за ельник-то?  ,,
Keba_MAS1916_2-2048402-2051947,MAS1916,2048.402,2051.947,audio_files/Keba_MAS1916_2-2048402-2051947.wav,keba,"Дак вот - стоят сосны да ёлки, дак вот и ельник называется.  ",,
Keba_MAS1916_2-2051327-2053347,Interviewer,2051.327,2053.347,audio_files/Keba_MAS1916_2-2051327-2053347.wav,standart,"А-а, понятно, угу.  ",,
Keba_MAS1916_2-2052746-2063529,MAS1916,2052.746,2063.529,audio_files/Keba_MAS1916_2-2052746-2063529.wav,keba,"Ак он был большой, широкий, да срывает, много срыло, каждый год всё какие сроет, унесёт.
         Вода-то бьёт тут в крёж-то шибко.  ",,
Keba_MAS1916_2-2063491-2064649,Interviewer,2063.491,2064.649,audio_files/Keba_MAS1916_2-2063491-2064649.wav,standart,Угу. ,,
Keba_MAS1916_2-2070942-2072883,MAS1916,2070.942,2072.883,audio_files/Keba_MAS1916_2-2070942-2072883.wav,keba,Ну дак вот. ,,
Keba_MAS1916_2-2076108-2085995,Interviewer,2076.108,2085.995,audio_files/Keba_MAS1916_2-2076108-2085995.wav,standart,"А что-то нам говорили, что, это самая речка-то, Кеба, переменила, вот что,ушла от
         деревни, близко к деревне текла, а теперь далеко? ",,
Keba_MAS1916_2-2085995-2092429,MAS1916,2085.995,2092.429,audio_files/Keba_MAS1916_2-2085995-2092429.wav,keba,"Нет, она всё одным местом, только она текёт, вот она там текёт, там...  ",,
Keba_MAS1916_2-2092429-2092978,Interviewer,2092.429,2092.978,audio_files/Keba_MAS1916_2-2092429-2092978.wav,standart,Да.  ,,
Keba_MAS1916_2-2092841-2099437,MAS1916,2092.841,2099.437,audio_files/Keba_MAS1916_2-2092841-2099437.wav,keba,"Да, за за полями, текёт, и вытекает тут, а вы мост видели тут? Зарыт? Не ходили? ",,
Keba_MAS1916_2-2099512-2102742,Interviewer,2099.512,2102.742,audio_files/Keba_MAS1916_2-2099512-2102742.wav,standart,"Нет, не хо= нет, не ходили, нет.  ",,
Keba_MAS1916_2-2102689-2104012,MAS1916,2102.689,2104.012,audio_files/Keba_MAS1916_2-2102689-2104012.wav,keba,Выше-то не ходили? ,,
Keba_MAS1916_2-2104012-2114786,MAS1916,2104.012,2114.786,audio_files/Keba_MAS1916_2-2104012-2114786.wav,keba,"Дак вот этот мост зарыли, чтобы ездить на машинах, и она стала вот эдак заворачиваться,
         в ту-там, кверху стала текчи, кверху, а этто у нас вот вадюга стала. ",,
Keba_MAS1916_2-2115719-2121450,MAS1916,2115.719,2121.45,audio_files/Keba_MAS1916_2-2115719-2121450.wav,keba,"Да. Пониже тоже лес возят, мост, в лесопункт.  ",,
Keba_MAS1916_2-2123417-2128325,MAS1916,2123.417,2128.325,audio_files/Keba_MAS1916_2-2123417-2128325.wav,keba,Тоже лес возят. Дак вот. ,,
Keba_MAS1916_2-2136785-2144243,Interviewer,2136.785,2144.243,audio_files/Keba_MAS1916_2-2136785-2144243.wav,standart,"Как, Вы говорите, что стало-то, вот она, там это вот от неё такое, как речка-то такая?
          ",,
Keba_MAS1916_2-2143281-2144573,MAS1916,2143.281,2144.573,audio_files/Keba_MAS1916_2-2143281-2144573.wav,keba,Кверху-то пошла? ,,
Keba_MAS1916_2-2144483-2145177,Interviewer,2144.483,2145.177,audio_files/Keba_MAS1916_2-2144483-2145177.wav,standart,Да.  ,,
Keba_MAS1916_2-2144936-2146722,MAS1916,2144.936,2146.722,audio_files/Keba_MAS1916_2-2144936-2146722.wav,keba,"Из-за того, что мост зарыли.  ",,
Keba_MAS1916_2-2146722-2149480,Interviewer,2146.722,2149.48,audio_files/Keba_MAS1916_2-2146722-2149480.wav,standart,Да. Ну и что тут осталось вот это вот?  ,,
Keba_MAS1916_2-2150207-2158721,MAS1916,2150.207,2158.721,audio_files/Keba_MAS1916_2-2150207-2158721.wav,keba,"Вот она идёт, и боле заворачивается, и кверху пойдёт. Мост-то не давает пойти-то низ-то.
         А раньше-то на низ текла. ",,
Keba_MAS1916_2-2158721-2165401,MAS1916,2158.721,2165.401,audio_files/Keba_MAS1916_2-2158721-2165401.wav,keba,"Да. А ноне там вот идёт, оттуль и вот эдак заворачивается, и кверху пойдёт.  ",,
Keba_MAS1916_2-2165260-2166578,Interviewer,2165.26,2166.578,audio_files/Keba_MAS1916_2-2165260-2166578.wav,standart,Понятно. ,,
Keba_MAS1916_2-2166064-2168538,MAS1916,2166.064,2168.538,audio_files/Keba_MAS1916_2-2166064-2168538.wav,keba,Да. В реку там выйдет.  ,,
Keba_MAS1916_2-2172265-2179099,Interviewer,2172.265,2179.099,audio_files/Keba_MAS1916_2-2172265-2179099.wav,standart,"А вот это первое-то вот мы чего переходим через мостик, а потом идём уже там к Кебе,
         вот это первое-то, это как называется, что такое?  ",,
Keba_MAS1916_2-2177788-2180920,MAS1916,2177.788,2180.92,audio_files/Keba_MAS1916_2-2177788-2180920.wav,keba,Вот Кеба речка. Эта первая - Кеба.  ,,
Keba_MAS1916_2-2179723-2183336,Interviewer,2179.723,2183.336,audio_files/Keba_MAS1916_2-2179723-2183336.wav,standart,"Это ж Ке= А, это первая-то Кеба, да? Ага.  ",,
Keba_MAS1916_2-2182807-2184958,MAS1916,2182.807,2184.958,audio_files/Keba_MAS1916_2-2182807-2184958.wav,keba,Кеба. А там большая река.  ,,
Keba_MAS1916_2-2184958-2186834,Interviewer,2184.958,2186.834,audio_files/Keba_MAS1916_2-2184958-2186834.wav,standart,"А-а, там большая река, да?  ",,
Keba_MAS1916_2-2186218-2188759,MAS1916,2186.218,2188.759,audio_files/Keba_MAS1916_2-2186218-2188759.wav,keba,"Там большая река, а это вот Кеба речка.  ",,
Keba_MAS1916_2-2189288-2191734,Interviewer,2189.288,2191.734,audio_files/Keba_MAS1916_2-2189288-2191734.wav,standart,"А там большая река - это Вашка, да?  ",,
Keba_MAS1916_2-2191537-2192387,MAS1916,2191.537,2192.387,audio_files/Keba_MAS1916_2-2191537-2192387.wav,keba,Вашка!  ,,
Keba_MAS1916_2-2192612-2193427,Interviewer,2192.612,2193.427,audio_files/Keba_MAS1916_2-2192612-2193427.wav,standart,Угу.  ,,
Keba_MAS1916_2-2193323-2194069,MAS1916,2193.323,2194.069,audio_files/Keba_MAS1916_2-2193323-2194069.wav,keba,Вашка.  ,,
Keba_MAS1916_2-2194021-2194853,Interviewer,2194.021,2194.853,audio_files/Keba_MAS1916_2-2194021-2194853.wav,standart,Угу.  ,,
Keba_MAS1916_2-2198351-2200702,Interviewer,2198.351,2200.702,audio_files/Keba_MAS1916_2-2198351-2200702.wav,standart,"А как-то Вы сказали, Вадь=, вадюг=, что ли?  ",,
Keba_MAS1916_2-2200563-2209188,MAS1916,2200.563,2209.188,audio_files/Keba_MAS1916_2-2200563-2209188.wav,keba,"Вадюга это здесь у нас. Она стоит, боле ни в которую сторону не идёт, там мост зарыли,
         и тут мост зарыли, она боле стоит, как озеро.  ",,
Keba_MAS1916_2-2201994-2202922,Interviewer,2201.994,2202.922,audio_files/Keba_MAS1916_2-2201994-2202922.wav,standart,"А, вадюга.  ",,
Keba_MAS1916_2-2205554-2206005,Interviewer,2205.554,2206.005,audio_files/Keba_MAS1916_2-2205554-2206005.wav,standart,Да. ,,
Keba_MAS1916_2-2209265-2212057,Interviewer,2209.265,2212.057,audio_files/Keba_MAS1916_2-2209265-2212057.wav,standart,"Вот эта, которая, значит, стоит-то, она как называется? ",,
Keba_MAS1916_2-2211702-2214009,MAS1916,2211.702,2214.009,audio_files/Keba_MAS1916_2-2211702-2214009.wav,keba,Вадюгой мы называем. Вадюга. ,,
Keba_MAS1916_2-2212595-2213462,Interviewer,2212.595,2213.462,audio_files/Keba_MAS1916_2-2212595-2213462.wav,standart,"Вадюга, да?  ",,
Keba_MAS1916_2-2214029-2214827,Interviewer,2214.029,2214.827,audio_files/Keba_MAS1916_2-2214029-2214827.wav,standart,Вадюга.  ,,
Keba_MAS1916_2-2214593-2218582,MAS1916,2214.593,2218.582,audio_files/Keba_MAS1916_2-2214593-2218582.wav,keba,"Как озеро боле стоит, ни в которую сторону не идёт.  ",,
Keba_MAS1916_2-2217472-2218539,Interviewer,2217.472,2218.539,audio_files/Keba_MAS1916_2-2217472-2218539.wav,standart,Ага. ,,
Keba_MAS1916_2-2228240-2238763,Interviewer,2228.24,2238.763,audio_files/Keba_MAS1916_2-2228240-2238763.wav,standart,"Понятно. А я думала, она как-то отошла со своего места, к другому месту потекла. И
         вот эти, поскотины-то, она так и была всегда у вас поскотина, да? ",,
Keba_MAS1916_2-2237714-2241275,MAS1916,2237.714,2241.275,audio_files/Keba_MAS1916_2-2237714-2241275.wav,keba,"Так, так, так. Всегда так. Всегда так. ",,
Keba_MAS1916_2-2239656-2240277,Interviewer,2239.656,2240.277,audio_files/Keba_MAS1916_2-2239656-2240277.wav,standart,Ага.  ,,
Keba_MAS1916_2-2241994-2248483,MAS1916,2241.994,2248.483,audio_files/Keba_MAS1916_2-2241994-2248483.wav,keba,"Ак она раньше-то, лес-то не возил лесопункт-то дак, она шла - вот оттуль идёт, и на
         низ, всё текла на низ, ",,
Keba_MAS1916_2-2248483-2249151,Interviewer,2248.483,2249.151,audio_files/Keba_MAS1916_2-2248483-2249151.wav,standart,Ага. ,,
